accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CT8H,ENOG411CT8H,3,3,11,33583251.59375,41502938.265625,37543094.9296875,1.2358225096151467,0.30547155644187823,2,9,2.857546149979688,1.5147767984604663,1.9292613130965959,0.02684921495479088,0.645483872385053,"117049, 304556741, 4096593",GenBank,NA,"RecName: Full=Cytochrome c oxidase subunit 2; AltName: Full=Cytochrome c oxidase polypeptide II, cytochrome c oxidase subunit II [Xenopus laevis], cytochrome c oxidase II [Xenopus laevis]",P00403,MT-CO2,COII COX2 COXII MTCO2,Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. Subunit 2 transfers the electrons from cytochrome c via its binuclear copper A center to the bimetallic center of the catalytic subunit 1
ENOG411CZMR,ENOG411CZMR,3,3,4,5921694.1875,17230684.6328125,11576189.41015625,2.9097559055285984,1.5408981329776203,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,148225184,GenBank,NA,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B) [Xenopus laevis]",Q99766,DMAC2L,ATP5S ATPW,"ATP synthase, H transporting, mitochondrial Fo complex, subunit s (factor B)"
ENOG411CXVF,ENOG411CXVF,2,2,4,5414787,8025283.28125,6720035.140625,1.4821050728772895,0.5676477301980652,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,"Xelaev18025009m.g, Xelaev18022811m.g",Xenbase_9.1,"glg1.S, glg1.L",NA,Q92896,GLG1,CFR1 ESL1 MG160,Golgi glycoprotein 1
ENOG411CXFW,ENOG411CXFW,3,3,4,4036496.64453125,9758180.90625,6897338.775390625,2.4174876794387123,1.2735085371238477,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,"148226408, Xelaev18003558m.g, Xelaev18025336m.g, Xelaev18023264m.g","GenBank, Xenbase_9.1","Xelaev18003558m.g, dhx9.S, dhx9.L","ATP-dependent RNA helicase A-like protein [Xenopus laevis], NA",Q08211,DHX9,DDX9 LKP NDH2,DEAH (Asp-Glu-Ala-His) box polypeptide 9
ENOG411CWRX,ENOG411CWRX,2,2,4,755238.75,7938176.71875,4346707.734375,10.510817564313271,3.393802985891234,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,"148236601, 27924319, Xelaev18044360m.g","GenBank, Xenbase_9.1",tsn.L,"translin [Xenopus laevis], Tsn-prov protein [Xenopus laevis], NA",Q15631,TSN,NA,Translin
ENOG411CYK8,ENOG411CYK8,2,2,4,16869948.78125,755238.75,8812593.765625,-22.337239424288015,-4.481378994451602,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,"148224690, Xelaev18022965m.g, Xelaev18005288m.g","GenBank, Xenbase_9.1","Xelaev18022965m.g, Xelaev18005288m.g","SERPINE1 mRNA binding protein 1 [Xenopus laevis], NA",Q8NC51,SERBP1,PAIRBP1,SERPINE1 mRNA binding protein 1
ENOG411CV1V,ENOG411CV1V,3,3,4,8186378.828125,755238.75,4470808.7890625,-10.839458155616352,-3.438220735735681,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,Xelaev18019903m.g,Xenbase_9.1,polr3b.S,NA,Q9NW08,POLR3B,NA,polymerase (RNA) III (DNA directed) polypeptide B
ENOG411CU78,ENOG411CU78,1,1,4,755238.75,755238.75,755238.75,NA,0,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,Xelaev18000195m.g,Xenbase_9.1,athl1.1.L,NA,Q32M88,PGGHG,ATHL1,"ATH1, acid trehalase-like 1 (yeast)"
ENOG411CRBG,ENOG411CRBG,2,2,4,755238.75,7558030.8125,4156634.78125,10.007472223187701,3.323005706263579,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,"117558137, 161611725, 163916100, Xelaev18005005m.g, Xelaev18008845m.g","GenBank, Xenbase_9.1","immt.L, immt.S","LOC100036792 protein [Xenopus laevis], LOC733343 protein [Xenopus laevis], NA",Q16891,IMMT,HMP MIC60 MINOS2,"inner membrane protein, mitochondrial"
ENOG411D48T,ENOG411D48T,1,1,4,755238.75,2220830.546875,1488034.6484375,2.940567531624933,1.5560946231037045,0,4,4.286319224969532,2.099739299181622,1.924209964464292,0.027164135314986973,0.645483872385053,147900133,GenBank,NA,transmembrane protein 14C [Xenopus laevis],"Q6UXP3, Q9P0S9, Q9NUH8, A8MWL7","TMEM14EP, TMEM14C, TMEM14B, TMEM14DP","TMEM14E, C6orf53, TMEM14D",transmembrane protein 14C
ENOG411CZRH,ENOG411CZRH,23,23,88,147859455.390625,246818920.2265625,197339187.80859375,1.6692805987584614,0.7392264858037483,32,56,1.480728459534929,0.5663070991005481,1.8886839448788761,0.02946709559770944,0.645483872385053,"148227728, Xelaev18008754m.g","GenBank, Xenbase_9.1",dctn1.S,"dynactin subunit 1 [Xenopus laevis], NA",Q14203,DCTN1,NA,Dynactin 1
ENOG411CQ5R,ENOG411CQ5R,12,12,43,188363830.0546875,288482104.9375,238422967.49609375,1.5315153915363966,0.6149598659128096,14,29,1.7145276899878128,0.7778112042942601,1.8421520291726656,0.032726457532869846,0.645483872385053,"147901618, Xelaev18032592m.g","GenBank, Xenbase_9.1",abcf2.S,"ATP-binding cassette, sub-family F (GCN20), member 2 [Xenopus laevis], NA",Q9UG63,ABCF2,NA,"ATP-binding cassette, sub-family F (GCN20), member 2"
ENOG411CS7X,ENOG411CS7X,6,6,30,77241332.5859375,206523869.4453125,141882601.015625,2.6737481414570015,1.4188635745621947,9,21,1.885980458986594,0.915314728044195,1.8317959110526438,0.03349091633928159,0.645483872385053,"148236843, Xelaev18033119m.g","GenBank, Xenbase_9.1",rpl15.S,"ribosomal protein L15 [Xenopus laevis], NA",P61313,RPL15,EC45,Ribosomal protein L15
ENOG411D2XU,ENOG411D2XU,7,7,53,615405822.25,1242698256.6875,929052039.46875,2.0193150791847256,1.0138660358363434,18,35,1.6242893905147697,0.6998086922929867,1.831339039511167,0.03352497703289686,0.645483872385053,"147901081, Xelaev18047520m.g, Xelaev18045199m.g","GenBank, Xenbase_9.1","rps15a.S, rps15a.L","uncharacterized protein LOC734509 [Xenopus laevis], NA",P62244,RPS15A,NA,ribosomal protein S15a
ENOG411DERC,ENOG411DERC,6,6,19,10825740.73046875,26402642.59375,18614191.662109375,2.4388763088922394,1.2862165916425723,5,14,2.143159612484766,1.0997392991816224,1.793739283259058,0.03642739604406152,0.645483872385053,"148224186, 148224931, 32396202",GenBank,NA,"MGC80632 protein [Xenopus laevis], chloride intracellular channel 1 [Xenopus laevis], chloride intracellular channel protein 1 [Xenopus laevis]",NA,NA,NA,chloride intracellular channel 1
ENOG411CZ2K,ENOG411CZ2K,5,5,7,5372014.390625,12068919.140625,8720466.765625,2.2466282223084026,1.167761403463621,1,6,3.0004234574786723,1.5851661263518642,1.7546721603466577,0.03965770030676241,0.645483872385053,"56541137, 77748479, Xelaev18040546m.g","GenBank, Xenbase_9.1",apoa1bp.L,"LOC496142 protein [Xenopus laevis], NA",Q8NCW5,NAXE,AIBP APOA1BP YJEFN1,"Catalyzes the epimerization of the S- and R-forms of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. This is a prerequisite for the S- specific NAD(P)H-hydrate dehydratase to allow the repair of both epimers of NAD(P)HX"
ENOG411CSJZ,ENOG411CSJZ,3,3,7,1664019.408203125,3445278.02734375,2554648.7177734375,2.070455434810162,1.0499481499812455,1,6,3.0004234574786723,1.5851661263518642,1.7546721603466577,0.03965770030676241,0.645483872385053,"50418281, Xelaev18016776m.g, Xelaev18015564m.g, Xelaev18013025m.g","GenBank, Xenbase_9.1","cyfip2.L, cyfip1.S, cyfip1.L","CYFIP1 protein [Xenopus laevis], NA",Q7L576,CYFIP1,KIAA0068,cytoplasmic FMR1 interacting protein
ENOG411CRNI,ENOG411CRNI,3,3,7,7637547.34375,14929071.04492188,11283309.194335941,1.9546944029274949,0.966943074109053,1,6,3.0004234574786723,1.5851661263518642,1.7546721603466577,0.03965770030676241,0.645483872385053,"115527879, 68534856, Xelaev18031057m.g","GenBank, Xenbase_9.1",ngly1.L,"LOC733299 protein [Xenopus laevis], NA",Q96IV0,NGLY1,PNG1,N-glycanase 1
ENOG411CY0J,ENOG411CY0J,2,3,7,31069195.3046875,41329888.125,36199541.71484375,1.3302529312294238,0.41170058252143016,1,6,3.0004234574786723,1.5851661263518642,1.7546721603466577,0.03965770030676241,0.645483872385053,"125705, 125871, 14627130, 148223327, 148228164, 148231247, 148233834, 148236015, 15321731, 214810, 555569, Xelaev18003086m.g, Xelaev18033632m.g, Xelaev18015084m.g","GenBank, Xenbase_9.1","src.L, yes1.S, fgr.S","RecName: Full=Tyrosine-protein kinase Src-2; AltName: Full=p60-Src-2, RecName: Full=Tyrosine-protein kinase Yes; AltName: Full=p61-Yes, fyn protein [Xenopus laevis], similar to Fyn proto-oncogene [Xenopus laevis], tyrosine-protein kinase Src-1 [Xenopus laevis], tyrosine-protein kinase Yes [Xenopus laevis], uncharacterized protein LOC734720 [Xenopus laevis], tyrosine-protein kinase Src-2 [Xenopus laevis], pp60c-src protein [Xenopus laevis], pp60src protein (AA at 7) [Xenopus laevis], transforming protein [Xenopus laevis], NA","P07947, P12931","YES1, SRC","YES, SRC1",V-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (Avian)
ENOG411DCH8,ENOG411DCH8,10,10,32,21782455.4296875,35580286.375,28681370.90234375,1.63343781374194,0.7079115312902898,10,22,1.7924607668054404,0.8419415417139755,1.7439142997144215,0.040587017379579954,0.645483872385053,"117558226, 27695136, 46250287, 58618876, 83318412, Xelaev18029541m.g, Xelaev18027425m.g","GenBank, Xenbase_9.1","eif4g3-like.S, eif4g3-like.L","LOC733162 protein [Xenopus laevis], LOC398533 protein [Xenopus laevis], LOC733435 protein [Xenopus laevis], NA",Q04637,EIF4G1,EIF4F EIF4G EIF4GI,"eukaryotic translation initiation factor 4, gamma 1"
ENOG411CW4Q,ENOG411CW4Q,11,11,32,34596177.3203125,36466700.640625,35531438.98046875,1.0540673411109573,0.07596703925536219,10,22,1.7924607668054404,0.8419415417139755,1.7439142997144215,0.040587017379579954,0.645483872385053,"147900676, Xelaev18024681m.g","GenBank, Xenbase_9.1",edc4.S,"enhancer of mRNA-decapping protein 4 [Xenopus laevis], NA",Q6P2E9,EDC4,HEDLS,Enhancer of mRNA decapping 4
ENOG411CYMK,ENOG411CYMK,18,18,115,764677773.0302736,1814096921.548829,1289387347.2895513,2.3723677940316032,1.2463276917945785,44,71,1.3716221519902503,0.4558831094068978,1.7334267152037819,0.04150992632597203,0.645483872385053,"122936422, 125858794, 147901093, 160773913, 44969357, Xelaev18038372m.g, Xelaev18041589m.g","GenBank, Xenbase_9.1","rpl7a.L, rpl7a.S","LOC100037086 protein [Xenopus laevis], Unknown (protein for MGC:160337) [Xenopus laevis], ribosomal protein L7a [Xenopus laevis], NA",P62424,RPL7A,SURF-3 SURF3,Ribosomal protein L7A
ENOG411CWP3,ENOG411CWP3,7,7,13,755238.75,4699437.54296875,2727338.146484375,6.222452890518064,2.637483402767863,3,10,2.3574755737332422,1.237242822931557,1.7280358285368784,0.041990900544016135,0.645483872385053,"147899589, 213626291, 4322107, Xelaev18036724m.g","GenBank, Xenbase_9.1",ncapd2.S,"condensin complex subunit 1 [Xenopus laevis], LOC398080 protein [Xenopus laevis], pEg7 [Xenopus laevis], NA",Q15021,NCAPD2,CAPD2 CNAP1 KIAA0159,"Regulatory subunit of the condensin complex, a complex required for conversion of interphase chromatin into mitotic-like condense chromosomes. The condensin complex probably introduces positive supercoils into relaxed DNA in the presence of type I topoisomerases and converts nicked DNA into positive knotted forms in the presence of type II topoisomerases (By similarity)"
ENOG411CV0W,ENOG411CV0W,4,4,13,6376512.125,12066787.3125,9221649.71875,1.8923805171153816,0.9202022128626017,3,10,2.3574755737332422,1.237242822931557,1.7280358285368784,0.041990900544016135,0.645483872385053,"147898959, 148235525, Xelaev18021809m.g, Xelaev18024537m.g","GenBank, Xenbase_9.1","hsd17b12.L, hsd17b12.S","estradiol 17-beta-dehydrogenase 12-A [Xenopus laevis], estradiol 17-beta-dehydrogenase 12-B [Xenopus laevis], NA",Q53GQ0,HSD17B12,SDR12C1,hydroxysteroid (17-beta) dehydrogenase 12
ENOG411CXMS,ENOG411CXMS,4,4,13,6033830.5625,7899210.28125,6966520.421875,1.309153480434677,0.388634243564218,3,10,2.3574755737332422,1.237242822931557,1.7280358285368784,0.041990900544016135,0.645483872385053,"147898841, Xelaev18004924m.g","GenBank, Xenbase_9.1",spr.L,"sepiapterin reductase [Xenopus laevis], NA",P35270,SPR,NA,"sepiapterin reductase (7,8-dihydrobiopterin NADP oxidoreductase)"
ENOG411CW5M,ENOG411CW5M,4,4,13,30886923.3984375,75852185.0625,53369554.23046875,2.4558025441387015,1.2961945672048993,3,10,2.3574755737332422,1.237242822931557,1.7280358285368784,0.041990900544016135,0.645483872385053,"159155502, Xelaev18010361m.g, Xelaev18012772m.g, Xelaev18015373m.g, Xelaev18007417m.g","GenBank, Xenbase_9.1","nipsnap1.S, gbas.L, gbas.S, nipsnap1.L","LOC100127251 protein [Xenopus laevis], NA","O75323, Q9BPW8","NIPSNAP2, NIPSNAP1","GBAS, NA",Glioblastoma amplified sequence
ENOG411CXWM,ENOG411CXWM,10,10,24,27861370.7734375,43862558.84375,35861964.80859375,1.5743144585537667,0.6547237381036881,7,17,1.9288436512362892,0.9477362057365724,1.7237822712178723,0.04237357814520555,0.645483872385053,"147900616, 148232272, Xelaev18000627m.g, Xelaev18009443m.g, Xelaev18034984m.g","GenBank, Xenbase_9.1","loc100496678.S, rap1gds1.S, loc100496678.L","rap1 GTPase-GDP dissociation stimulator 1-B [Xenopus laevis], rap1 GTPase-GDP dissociation stimulator 1-A [Xenopus laevis], NA",P52306,RAP1GDS1,NA,"RAP1, GTP-GDP dissociation stimulator 1"
ENOG411CRFD,ENOG411CRFD,29,29,227,9748490378.609375,10957918497.925781,10353204438.267578,1.1240631187337677,0.1687230484836622,92,135,1.2536331496685083,0.32611523443656815,1.7211429494319601,0.04261244363267561,0.645483872385053,"111598535, 147899436, 147907116, 148230593, 1708482, 1708484, Xelaev18045061m.g","GenBank, Xenbase_9.1",kpna7.L,"LOC398027 protein [Xenopus laevis], karyopherin alpha 2 (RAG cohort 1, importin alpha 1) [Xenopus laevis], importin subunit alpha-1 [Xenopus laevis], karyopherin alpha-2 subunit like [Xenopus laevis], RecName: Full=Importin subunit alpha-1; AltName: Full=Karyopherin subunit alpha-1, RecName: Full=Importin subunit alpha-2; AltName: Full=Karyopherin subunit alpha-2, NA","P52292, A9QM74","KPNA2, KPNA7","RCH1 SRP1, NA","Karyopherin alpha 2 (RAG cohort 1, importin alpha 1)"
ENOG411CU3P,ENOG411CU3P,5,5,10,12470591.8125,24957846.25,18714219.03125,2.001336153508232,1.0009635092068694,2,8,2.571791534981719,1.3627737050154163,1.719159638861123,0.04279265389323523,0.645483872385053,"147902900, 148232413, 148233276, Xelaev18002618m.g, Xelaev18038572m.g, Xelaev18021300m.g, Xelaev18041885m.g, Xelaev18017387m.g","GenBank, Xenbase_9.1","Xelaev18002618m.g, Xelaev18038572m.g, nt5dc3.S, Xelaev18041885m.g, nt5dc3.L","hypothetical protein LOC380012 [Xenopus laevis], 5'-nucleotidase domain-containing protein 3 [Xenopus laevis], 5'-nucleotidase domain containing 2 [Xenopus laevis], NA","Q9H857, Q86UY8","NT5DC2, NT5DC3",GNN TU12B1-TY,5'-nucleotidase domain containing
ENOG411CPQH,ENOG411CPQH,10,10,29,16008341.390625,34388153.75,25198247.5703125,2.148139704850298,1.103087822439058,9,20,1.8002540744872033,0.8482005321856579,1.6844156967743233,0.04605067966736961,0.645483872385053,"147899760, 147900029, Xelaev18007536m.g, Xelaev18001298m.g","GenBank, Xenbase_9.1","prodh.L, prodh2.1.L","proline dehydrogenase (oxidase) 1 [Xenopus laevis], probable proline dehydrogenase 2 [Xenopus laevis], NA","Q9UF12, O43272","PRODH2, PRODH","HSPOX1 HYPDH, PIG6 POX2 PRODH2",proline dehydrogenase (oxidase)
ENOG411CP9K,ENOG411CP9K,22,22,112,387439515.5859376,765866471.671875,576652993.62890625,1.9767381510211466,0.9831217768624081,43,69,1.3638288443084874,0.44766260260192925,1.681392099694045,0.0463433895296049,0.645483872385053,"148229429, 148231929, 148232896, 157423224, 213625404, Xelaev18027752m.g, Xelaev18029833m.g, Xelaev18011751m.g","GenBank, Xenbase_9.1","gyg1.L, gyg1.S, gyg2.L","mitotic phosphoprotein 45 [Xenopus laevis], glycogenin 1 [Xenopus laevis], LOC100126641 protein [Xenopus laevis], NA","O15488, P46976","GYG2, GYG1",GYG,Glycogenin
ENOG411CY6T,ENOG411CY6T,10,10,21,36336994.5390625,57902823.40625,47119908.97265625,1.5934951181502943,0.6721945992656567,6,15,1.9594602171289288,0.9704562822366559,1.6695027787309893,0.047508890076468885,0.645483872385053,"125858166, Xelaev18045023m.g, Xelaev18047414m.g","GenBank, Xenbase_9.1","hibch.L, hibch.S","LOC100037216 protein [Xenopus laevis], NA",Q6NVY1,HIBCH,NA,3-hydroxyisobutyryl-CoA hydrolase
ENOG411CR6Z,ENOG411CR6Z,6,6,21,20990434.5859375,24573690.296875,22782062.44140625,1.1707089815728777,0.2273824908509148,6,15,1.9594602171289288,0.9704562822366559,1.6695027787309893,0.047508890076468885,0.645483872385053,"147901017, 148222930, Xelaev18014040m.g, Xelaev18038784m.g, Xelaev18029417m.g, Xelaev18027317m.g, Xelaev18042100m.g","GenBank, Xenbase_9.1","picalm.L, picalm.1.L, snap91.S, snap91.L, picalm.1.S","synaptosomal-associated protein, 91kDa homolog [Xenopus laevis], phosphatidylinositol binding clathrin assembly protein, gene 2 [Xenopus laevis], NA","Q13492, O60641","PICALM, SNAP91","CALM, KIAA0656","Synaptosomal-associated protein, 91kDa homolog (Mouse)"
ENOG411CUNC,ENOG411CUNC,19,19,76,118367083.6328125,169485183.9453125,143926133.7890625,1.4318607736511773,0.517891219607746,28,48,1.4484802898172902,0.5345400532818962,1.6677556348472666,0.04768212310018615,0.645483872385053,"147906304, Xelaev18022826m.g","GenBank, Xenbase_9.1",vac14.L,"protein VAC14 homolog [Xenopus laevis], NA",Q08AM6,VAC14,TAX1BP2 TRX,vac14 homolog (S. cerevisiae)
ENOG411CU34,ENOG411CU34,3,3,3,12911365.921875,15789694.375,14350530.1484375,1.2229298178474215,0.2903416120838079,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,"148232602, 148234478, Xelaev18030046m.g","GenBank, Xenbase_9.1",trappc12.S,"tetratricopeptide repeat domain 15 [Xenopus laevis], uncharacterized protein LOC414531 [Xenopus laevis], NA",Q8WVT3,TRAPPC12,TRAMM TTC15,trafficking protein particle complex 12
ENOG411CQCJ,ENOG411CQCJ,2,2,3,755238.75,755238.75,755238.75,NA,0,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,"11527245, Xelaev18035684m.g, Xelaev18037537m.g","GenBank, Xenbase_9.1","cdc42.L, cdc42.S","Rho GTPase Cdc42 [Xenopus laevis], NA",P60953,CDC42,NA,"cell division cycle 42 (GTP binding protein, 25kDa)"
ENOG411CZRP,ENOG411CZRP,2,2,3,1828627.921875,2837125.3125,2332876.6171875,1.551504971875814,0.6336683200629503,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,Xelaev18006732m.g,Xenbase_9.1,focad.L,NA,Q5VW36,FOCAD,KIAA1797,focadhesin
ENOG411CZA0,ENOG411CZA0,2,2,3,755238.75,755238.75,755238.75,NA,0,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,148230406,GenBank,NA,sterol carrier protein 2 [Xenopus laevis],P22307,SCP2,NA,Sterol carrier protein 2
ENOG411CPVF,ENOG411CPVF,2,2,3,755238.75,6208630.328125,3481934.5390625,8.220751819375,3.039270339951352,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,"301171199, 30277683",GenBank,NA,"peptidylprolyl isomerase (cyclophilin)-like 1 [Xenopus laevis], LOC398596 protein [Xenopus laevis]",Q9Y3C6,PPIL1,CYPL1,PPIases accelerate the folding of proteins (By similarity)
ENOG411CSNW,ENOG411CSNW,2,2,3,755238.75,755238.75,755238.75,NA,0,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,"146327494, 147898909, Xelaev18042144m.g","GenBank, Xenbase_9.1",psmd10.S,"LOC100049745 protein [Xenopus laevis], proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 [Xenopus laevis], NA",O75832,PSMD10,NA,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 10"
ENOG411CUT0,ENOG411CUT0,2,2,3,755238.75,755238.75,755238.75,NA,0,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,"148230489, 47939837, 68534427, Xelaev18039279m.g, Xelaev18042506m.g","GenBank, Xenbase_9.1","spint2.L, spint2.S","serine peptidase inhibitor, Kunitz type, 2 precursor [Xenopus laevis], MGC81165 protein [Xenopus laevis], NA","O43291, K7EQZ3","SPINT2, NA","HAI2 KOP, NA","Serine peptidase inhibitor, Kunitz type, 2"
ENOG411CT9G,ENOG411CT9G,1,1,3,7780801.625,7259070,7519935.8125,-1.0718730670733303,-0.10013406965164467,0,3,3.4290553799756256,1.7778112042942602,1.6664050192363276,0.04781638588620445,0.645483872385053,Xelaev18047090m.g,Xenbase_9.1,rif1.S,NA,Q5UIP0,RIF1,NA,RAP1 interacting factor homolog (yeast)
